%truck	orders	drivers	containers	from	start_time	to
T000220	(O000796)	(D000277)	(C000295)	L000282	16506000	L000209
T000221	()	(D000278)	(C000296)	L000000	3870000	L000022
T000221	(O000797)	(D000278)	(C000296)	L000022	5706000	L000119
T000221	()	(D000278)	(C000296)	L000119	7819200	L000040
T000221	(O000798)	(D000278)	(C000296)	L000040	11098800	L000060
T000221	(O000799)	(D000278)	(C000296)	L000060	11455200	L000067
T000221	(O000800)	(D000278)	(C000296)	L000067	14598000	L000101
T000221	()	(D000278)	(C000296)	L000101	18936000	L000089
T000221	(O000801)	(D000278)	(C000296)	L000089	24199200	L000182
T000221	(O000802)	(D000278)	(C000296)	L000182	26467200	L000000
T000222	()	(D000279)	(C000297)	L000101	4500000	L000190
T000222	(O000803)	(D000279)	(C000297)	L000190	9093600	L000043
T000222	()	(D000279)	(C000297)	L000043	11901600	L000101
T000223	()	(D000280,D000281)	(C000298)	L000209	4500000	L000264
T000223	(O000804)	(D000280,D000281)	(C000298)	L000264	10094400	L000054
T000223	()	(D000280,D000281)	(C000298)	L000054	12016800	L000170
T000223	(O000805)	(D000280,D000281)	(C000298)	L000170	14263200	L000080
T000223	()	(D000280,D000281)	(C000298)	L000080	17816400	L000249
T000223	(O000806)	(D000280,D000281)	(C000298)	L000249	21056400	L000132
T000223	(O000807)	(D000280,D000281)	(C000298)	L000132	23022000	L000268
T000223	(O000808)	(D000280,D000281)	(C000298)	L000268	24876000	L000002
T000223	()	(D000280,D000281)	(C000298)	L000002	28620000	L000209
T000224	()	(D000282,D000283)	(C000299)	L000101	4770000	L000147
T000224	(O000809)	(D000282,D000283)	(C000299)	L000147	11109600	L000266
T000224	()	(D000282,D000283)	(C000299)	L000266	14774400	L000232
T000224	(O000810)	(D000282,D000283)	(C000299)	L000232	18637200	L000040
T000224	(O000811)	(D000282,D000283)	(C000299)	L000040	23932800	L000277
T000224	(O000812)	(D000282,D000283)	(C000299)	L000277	25596000	L000038
T000224	(O000813)	(D000282,D000283)	(C000299)	L000038	26938800	L000101
T000225	()	(D000284)	(C000300)	L000000	3690000	L000078
T000225	(O000814)	(D000284)	(C000300)	L000078	5943600	L000095
T000225	(O000815)	(D000284)	(C000300)	L000095	9975600	L000226
T000225	(O000816)	(D000284)	(C000300)	L000226	13892400	L000000
T000226	()	(D000285)	(C000301)	L000002	3240000	L000097
T000226	(O000817)	(D000285)	(C000301)	L000097	7437600	L000224
T000226	()	(D000285)	(C000301)	L000224	11977200	L000206
T000226	(O000818)	(D000285)	(C000301)	L000206	17694000	L000097
T000226	()	(D000285)	(C000301)	L000097	21304800	L000002
T000227	()	(D000286,D000287)	(C000302)	L000000	4410000	L000075
T000227	(O000819)	(D000286,D000287)	(C000302)	L000075	6930000	L000272
T000227	(O000820)	(D000286,D000287)	(C000302)	L000272	8902800	L000172
T000227	(O000821)	(D000286,D000287)	(C000302)	L000172	11772000	L000121
T000227	()	(D000286,D000287)	(C000302)	L000121	14353200	L000227
T000227	(O000822)	(D000286,D000287)	(C000302)	L000227	17928000	L000174
T000227	(O000823)	(D000286,D000287)	(C000302)	L000174	22107600	L000000
T000228	()	(D000288)	(C000303)	L000004	3330000	L000030
T000228	(O000824)	(D000288)	(C000303)	L000030	8672400	L000104
T000228	()	(D000288)	(C000303)	L000104	10904400	L000004
T000229	()	(D000289)	(C000304)	L000101	2790000	L000265
T000229	(O000825)	(D000289)	(C000304)	L000265	9604800	L000131
T000229	()	(D000289)	(C000304)	L000131	12196800	L000101
T000230	()	(D000290)	(C000305)	L000001	3690000	L000051
T000230	(O000826)	(D000290)	(C000305)	L000051	6645600	L000221
T000230	(O000827)	(D000290)	(C000305)	L000221	12124800	L000027
T000230	(O000828)	(D000290)	(C000305)	L000027	17888400	L000001
T000231	()	(D000291)	(C000306)	L000209	4770000	L000190
T000231	(O000829)	(D000291)	(C000306)	L000190	9320400	L000055
T000231	()	(D000291)	(C000306)	L000055	11840400	L000284
T000231	(O000830)	(D000291)	(C000306)	L000284	14889600	L000043
T000231	(O000831)	(D000291)	(C000306)	L000043	17982000	L000191
T000231	(O000832)	(D000291)	(C000306)	L000191	21369600	L000076
T000231	(O000833)	(D000291)	(C000306)	L000076	24746400	L000209
T000232	()	(D000292,D000293)	(C000307)	L000224	2880000	L000295
T000232	(O000834)	(D000292,D000293)	(C000307)	L000295	7020000	L000165
T000232	()	(D000292,D000293)	(C000307)	L000165	9489600	L000152
T000232	(O000835)	(D000292,D000293)	(C000307)	L000152	13438800	L000045
T000232	(O000836)	(D000292,D000293)	(C000307)	L000045	16632000	L000128
T000232	(O000837)	(D000292,D000293)	(C000307)	L000128	19022400	L000275
T000232	()	(D000292,D000293)	(C000307)	L000275	22269600	L000097
T000232	(O000838)	(D000292,D000293)	(C000307)	L000097	25743600	L000251
T000232	(O000839)	(D000292,D000293)	(C000307)	L000251	27554400	L000285
T000232	()	(D000292,D000293)	(C000307)	L000285	28238400	L000297
T000232	(O000840)	(D000292,D000293)	(C000307)	L000297	29062800	L000171
T000232	()	(D000292,D000293)	(C000307)	L000171	32108400	L000224
T000233	()	(D000294)	(C000308)	L000001	2610000	L000230
T000233	(O000841)	(D000294)	(C000308)	L000230	11185200	L000114
T000233	()	(D000294)	(C000308)	L000114	17308800	L000001
T000234	()	(D000295)	(C000309)	L000135	3510000	L000184
T000234	(O000842)	(D000295)	(C000309)	L000184	8575200	L000074
T000234	(O000843)	(D000295)	(C000309)	L000074	11937600	L000245
T000234	()	(D000295)	(C000309)	L000245	14155200	L000297
T000234	(O000844)	(D000295)	(C000309)	L000297	15015600	L000097
T000234	()	(D000295)	(C000309)	L000097	16974000	L000225
T000234	(O000845)	(D000295)	(C000309)	L000225	20962800	L000135
T000235	()	(D000296,D000297)	(C000310)	L000001	2970000	L000034
T000235	(O000846)	(D000296,D000297)	(C000310)	L000034	5745600	L000148
T000235	(O000847)	(D000296,D000297)	(C000310)	L000148	9194400	L000230
T000235	()	(D000296,D000297)	(C000310)	L000230	15760800	L000001
T000236	()	(D000298,D000299)	(C000311)	L000241	3330000	L000237
T000236	(O000848)	(D000298,D000299)	(C000311)	L000237	9892800	L000205
T000236	()	(D000298,D000299)	(C000311)	L000205	14835600	L000220
T000236	(O000849)	(D000298,D000299)	(C000311)	L000220	24271200	L000241
T000237	()	(D000300)	(C000312)	L000004	3330000	L000137
T000237	(O000850)	(D000300)	(C000312)	L000137	6346800	L000151
T000237	(O000851)	(D000300)	(C000312)	L000151	10486800	L000133
T000237	()	(D000300)	(C000312)	L000133	13669200	L000050
T000237	(O000852)	(D000300)	(C000312)	L000050	14893200	L000004
T000238	()	(D000301,D000302)	(C000313)	L000102	3330000	L000052
T000238	(O000853)	(D000301,D000302)	(C000313)	L000052	8053200	L000135
T000238	()	(D000301,D000302)	(C000313)	L000135	12967200	L000102
T000239	()	(D000303,D000304)	(C000314)	L000209	4680000	L000247
T000239	(O000854)	(D000303,D000304)	(C000314)	L000247	9054000	L000121
T000239	(O000855)	(D000303,D000304)	(C000314)	L000121	10796400	L000209
T000240	()	(D000305)	(C000315)	L000241	5580000	L000005
T000240	(O000856)	(D000305)	(C000315)	L000005	9172800	L000032
T000240	()	(D000305)	(C000315)	L000032	11761200	L000241
T000241	()	(D000306)	(C000316)	L000101	5670000	L000016
T000241	(O000857)	(D000306)	(C000316)	L000016	10821600	L000104
T000241	()	(D000306)	(C000316)	L000104	12261600	L000190
T000241	(O000858)	(D000306)	(C000316)	L000190	14950800	L000016
T000241	(O000859)	(D000306)	(C000316)	L000016	18334800	L000120
T000241	()	(D000306)	(C000316)	L000120	19584000	L000282
T000241	(O000860)	(D000306)	(C000316)	L000282	20858400	L000018
T000241	(O000861)	(D000306)	(C000316)	L000018	22244400	L000162
T000241	(O000862)	(D000306)	(C000316)	L000162	26420400	L000101
T000242	()	(D000307,D000308)	(C000318,C000317)	L000224	4050000	L000092
T000242	(O000863)	(D000307,D000308)	(C000318,C000317)	L000092	11062800	L000165
T000242	(O000865,O000864)	(D000307,D000308)	(C000318,C000317)	L000165	16221600	L000247
T000242	(O000865)	(D000307,D000308)	(C000318,C000317)	L000247	18806400	L000046
T000242	(O000866)	(D000307,D000308)	(C000318,C000317)	L000046	20646000	L000140
T000242	(O000867)	(D000307,D000308)	(C000318,C000317)	L000140	23986800	L000259
T000242	()	(D000307,D000308)	(C000318,C000317)	L000259	27698400	L000224
T000243	()	(D000309)	(C000319)	L000209	5310000	L000012
T000243	(O000868)	(D000309)	(C000319)	L000012	11023200	L000105
T000243	(O000869)	(D000309)	(C000319)	L000105	14335200	L000174
T000243	(O000870)	(D000309)	(C000319)	L000174	17024400	L000209
T000244	()	(D000310)	(C000321,C000320)	L000224	4590000	L000030
T000244	(O000871,O000872)	(D000310)	(C000321,C000320)	L000030	10663200	L000031
T000244	(O000872,O000873)	(D000310)	(C000321,C000320)	L000031	11361600	L000032
T000244	(O000873)	(D000310)	(C000321,C000320)	L000032	14947200	L000260
T000244	(O000874,O000875)	(D000310)	(C000321,C000320)	L000260	18349200	L000008
T000244	()	(D000310)	(C000321,C000320)	L000008	20430000	L000224
T000245	()	(D000311)	(C000323,C000322)	L000001	4140000	L000201
T000245	(O000876,O000877)	(D000311)	(C000323,C000322)	L000201	12787200	L000179
T000245	(O000878)	(D000311)	(C000323,C000322)	L000179	18356400	L000258
T000245	(O000879)	(D000311)	(C000323,C000322)	L000258	22582800	L000041
T000245	(O000880)	(D000311)	(C000323,C000322)	L000041	26593200	L000001
T000246	()	(D000312)	(C000324)	L000135	4680000	L000112
T000246	(O000881)	(D000312)	(C000324)	L000112	8330400	L000215
T000246	(O000882)	(D000312)	(C000324)	L000215	13960800	L000066
T000246	(O000883)	(D000312)	(C000324)	L000066	18849600	L000135
T000247	()	(D000313)	(C000325)	L000001	4140000	L000238
T000247	(O000884)	(D000313)	(C000325)	L000238	11494800	L000274
T000247	()	(D000313)	(C000325)	L000274	16272000	L000001
T000248	()	(D000314)	(C000326)	L000224	4770000	L000275
T000248	(O000885)	(D000314)	(C000326)	L000275	11998800	L000089
T000248	()	(D000314)	(C000326)	L000089	14544000	L000250
T000248	(O000886)	(D000314)	(C000326)	L000250	17143200	L000091
T000248	(O000887)	(D000314)	(C000326)	L000091	20934000	L000129
T000248	()	(D000314)	(C000326)	L000129	23385600	L000280
T000248	(O000888)	(D000314)	(C000326)	L000280	24829200	L000224
T000249	()	(D000315)	(C000328,C000327)	L000001	4410000	L000191
T000249	(O000889,O000890)	(D000315)	(C000328,C000327)	L000191	12441600	L000253
T000249	(O000890,O000891)	(D000315)	(C000328,C000327)	L000253	16700400	L000001
T000250	()	(D000316)	(C000330,C000329)	L000102	4050000	L000155
T000250	(O000893,O000892)	(D000316)	(C000330,C000329)	L000155	11530800	L000238
T000250	(O000894,O000895)	(D000316)	(C000330,C000329)	L000238	18496800	L000102
T000251	()	(D000317)	(C000332,C000331)	L000000	5670000	L000215
T000251	(O000897,O000896)	(D000317)	(C000332,C000331)	L000215	10504800	L000296
T000251	()	(D000317)	(C000332,C000331)	L000296	14770800	L000022
T000251	(O000898,O000899)	(D000317)	(C000332,C000331)	L000022	16416000	L000000
T000252	()	(D000318)	(C000333)	L000003	5400000	L000230
T000252	(O000900)	(D000318)	(C000333)	L000230	10839600	L000001
T000252	(O000901)	(D000318)	(C000333)	L000001	17856000	L000244
T000252	()	(D000318)	(C000333)	L000244	22219200	L000020
T000252	(O000902)	(D000318)	(C000333)	L000020	23598000	L000034
T000252	(O000903)	(D000318)	(C000333)	L000034	26578800	L000003
T000253	()	(D000319)	(C000334)	L000102	5490000	L000009
T000253	(O000904)	(D000319)	(C000334)	L000009	10321200	L000118
T000253	()	(D000319)	(C000334)	L000118	12816000	L000176
T000253	(O000905)	(D000319)	(C000334)	L000176	15512400	L000150
T000253	()	(D000319)	(C000334)	L000150	18460800	L000027
T000253	(O000906)	(D000319)	(C000334)	L000027	22006800	L000101
T000253	(O000907)	(D000319)	(C000334)	L000101	27306000	L000102
T000254	()	(D000320)	(C000335)	L000224	4500000	L000279
T000254	(O000908)	(D000320)	(C000335)	L000279	9694800	L000209
T000254	(O000909)	(D000320)	(C000335)	L000209	14792400	L000232
T000254	(O000910)	(D000320)	(C000335)	L000232	21366000	L000063
T000254	(O000911)	(D000320)	(C000335)	L000063	25534800	L000097
T000254	(O000912)	(D000320)	(C000335)	L000097	28087200	L000224
T000255	()	(D000321,D000322)	(C000336)	L000004	5580000	L000298
T000255	(O000913)	(D000321,D000322)	(C000336)	L000298	7020000	L000025
T000255	()	(D000321,D000322)	(C000336)	L000025	9104400	L000125
T000255	(O000914)	(D000321,D000322)	(C000336)	L000125	10551600	L000228
T000255	()	(D000321,D000322)	(C000336)	L000228	13683600	L000145
T000255	(O000915)	(D000321,D000322)	(C000336)	L000145	18018000	L000043
T000255	()	(D000321,D000322)	(C000336)	L000043	21240000	L000258
T000255	(O000916)	(D000321,D000322)	(C000336)	L000258	22838400	L000091
T000255	()	(D000321,D000322)	(C000336)	L000091	24303600	L000280
T000255	(O000917)	(D000321,D000322)	(C000336)	L000280	25668000	L000156
T000255	(O000918)	(D000321,D000322)	(C000336)	L000156	27885600	L000286
T000255	(O000919)	(D000321,D000322)	(C000336)	L000286	30182400	L000294
T000255	()	(D000321,D000322)	(C000336)	L000294	32796000	L000243
T000255	(O000920)	(D000321,D000322)	(C000336)	L000243	34405200	L000070
T000255	(O000921)	(D000321,D000322)	(C000336)	L000070	35769600	L000166
T000255	(O000922)	(D000321,D000322)	(C000336)	L000166	38988000	L000204
T000255	()	(D000321,D000322)	(C000336)	L000204	42670800	L000143
T000255	(O000923)	(D000321,D000322)	(C000336)	L000143	45532800	L000070
T000255	()	(D000321,D000322)	(C000336)	L000070	47905200	L000004
T000256	()	(D000323)	(C000337)	L000241	5850000	L000197
T000256	(O000924)	(D000323)	(C000337)	L000197	8557200	L000155
T000256	()	(D000323)	(C000337)	L000155	10116000	L000275
T000256	(O000925)	(D000323)	(C000337)	L000275	12765600	L000210
T000256	()	(D000323)	(C000337)	L000210	18309600	L000102
T000256	(O000926)	(D000323)	(C000337)	L000102	25257600	L000241
T000257	()	(D000324)	(C000338)	L000000	6210000	L000290
T000257	(O000927)	(D000324)	(C000338)	L000290	7185600	L000281
T000257	()	(D000324)	(C000338)	L000281	9784800	L000023
T000257	(O000928)	(D000324)	(C000338)	L000023	12312000	L000000
T000258	()	(D000325)	(C000339)	L000135	4680000	L000247
T000258	(O000929)	(D000325)	(C000339)	L000247	8676000	L000089
T000258	()	(D000325)	(C000339)	L000089	11084400	L000014
T000258	(O000930)	(D000325)	(C000339)	L000014	11188800	L000135
T000259	()	(D000326)	(C000340)	L000101	4860000	L000134
T000259	(O000931)	(D000326)	(C000340)	L000134	8870400	L000229
T000259	(O000932)	(D000326)	(C000340)	L000229	13438800	L000181
T000259	()	(D000326)	(C000340)	L000181	18122400	L000174
T000259	(O000933)	(D000326)	(C000340)	L000174	20764800	L000108
T000259	(O000934)	(D000326)	(C000340)	L000108	22654800	L000010
T000259	(O000935)	(D000326)	(C000340)	L000010	25257600	L000275
T000259	()	(D000326)	(C000340)	L000275	27262800	L000101
T000260	()	(D000327)	(C000341)	L000102	5580000	L000290
T000260	(O000936)	(D000327)	(C000341)	L000290	9626400	L000123
T000260	()	(D000327)	(C000341)	L000123	11163600	L000102
T000261	()	(D000328)	(C000343,C000342)	L000102	6120000	L000066
T000261	(O000938,O000937)	(D000328)	(C000343,C000342)	L000066	11836800	L000140
T000261	(O000938,O000939)	(D000328)	(C000343,C000342)	L000140	16833600	L000103
T000261	(O000939,O000940)	(D000328)	(C000343,C000342)	L000103	20966400	L000243
T000261	(O000940,O000942)	(D000328)	(C000343,C000342)	L000243	23418000	L000104
T000261	(O000942,O000941)	(D000328)	(C000343,C000342)	L000104	25945200	L000245
T000261	()	(D000328)	(C000343,C000342)	L000245	28180800	L000102
T000262	()	(D000329)	(C000344)	L000102	5940000	L000080
T000262	(O000943)	(D000329)	(C000344)	L000080	11106000	L000256
T000262	()	(D000329)	(C000344)	L000256	13665600	L000010
T000262	(O000944)	(D000329)	(C000344)	L000010	16066800	L000136
T000262	()	(D000329)	(C000344)	L000136	20811600	L000102
T000263	()	(D000330)	(C000347,C000346,C000345)	L000001	5040000	L000131
T000263	(O000946,O000945,O000947)	(D000330)	(C000347,C000346,C000345)	L000131	8618400	L000106
T000263	(O000947,O000948,O000949)	(D000330)	(C000347,C000346,C000345)	L000106	10814400	L000210
T000263	(O000948,O000949,O000950)	(D000330)	(C000347,C000346,C000345)	L000210	15184800	L000086
T000263	(O000950)	(D000330)	(C000347,C000346,C000345)	L000086	19944000	L000148
T000263	()	(D000330)	(C000347,C000346,C000345)	L000148	22741200	L000085
T000263	(O000951)	(D000330)	(C000347,C000346,C000345)	L000085	26449200	L000273
T000263	()	(D000330)	(C000347,C000346,C000345)	L000273	28861200	L000001
T000264	()	(D000331)	(C000348)	L000102	6030000	L000243
T000264	(O000952)	(D000331)	(C000348)	L000243	10443600	L000237
T000264	()	(D000331)	(C000348)	L000237	14799600	L000102
T000265	()	(D000332)	(C000349)	L000000	6120000	L000214
T000265	(O000953)	(D000332)	(C000349)	L000214	10458000	L000099
T000265	()	(D000332)	(C000349)	L000099	15386400	L000000
T000266	()	(D000333)	(C000350)	L000135	6660000	L000296
T000266	(O000954)	(D000333)	(C000350)	L000296	10530000	L000047
T000266	(O000955)	(D000333)	(C000350)	L000047	13078800	L000183
T000266	(O000956)	(D000333)	(C000350)	L000183	16898400	L000066
T000266	(O000957)	(D000333)	(C000350)	L000066	20728800	L000055
T000266	(O000958)	(D000333)	(C000350)	L000055	24228000	L000176
T000266	()	(D000333)	(C000350)	L000176	27435600	L000135
T000267	()	(D000334)	(C000352,C000351)	L000002	5760000	L000107
T000267	(O000960,O000959)	(D000334)	(C000352,C000351)	L000107	11577600	L000283
T000267	(O000961)	(D000334)	(C000352,C000351)	L000283	14155200	L000168
T000267	()	(D000334)	(C000352,C000351)	L000168	16149600	L000288
T000267	(O000962,O000963)	(D000334)	(C000352,C000351)	L000288	23162400	L000118
T000267	()	(D000334)	(C000352,C000351)	L000118	29466000	L000002
T000268	()	(D000335)	(C000355,C000354,C000353)	L000003	4860000	L000157
T000268	(O000964,O000966,O000965)	(D000335)	(C000355,C000354,C000353)	L000157	9010800	L000000
T000268	(O000967,O000968)	(D000335)	(C000355,C000354,C000353)	L000000	11149200	L000003
T000269	()	(D000336)	(C000356)	L000004	5760000	L000261
T000269	(O000969)	(D000336)	(C000356)	L000261	8139600	L000137
T000269	()	(D000336)	(C000356)	L000137	11145600	L000250
T000269	(O000970)	(D000336)	(C000356)	L000250	14947200	L000028
T000269	(O000971)	(D000336)	(C000356)	L000028	18068400	L000165
T000269	(O000972)	(D000336)	(C000356)	L000165	21358800	L000047
T000269	(O000973)	(D000336)	(C000356)	L000047	25412400	L000004
T000270	()	(D000337)	(C000358,C000357)	L000002	5670000	L000177
T000270	(O000975,O000974)	(D000337)	(C000358,C000357)	L000177	12517200	L000176
T000270	(O000976)	(D000337)	(C000358,C000357)	L000176	17485200	L000002
T000271	()	(D000338)	(C000359)	L000209	3330000	L000053
T000271	(O000977)	(D000338)	(C000359)	L000053	8550000	L000057
T000271	(O000978)	(D000338)	(C000359)	L000057	11271600	L000168
T000271	()	(D000338)	(C000359)	L000168	14824800	L000209
T000272	()	(D000339)	(C000360)	L000001	2970000	L000195
T000272	(O000979)	(D000339)	(C000360)	L000195	9057600	L000219
T000272	(O000980)	(D000339)	(C000360)	L000219	16027200	L000200
T000272	(O000981)	(D000339)	(C000360)	L000200	22366800	L000001
T000273	()	(D000340)	(C000361)	L000001	2880000	L000173
T000273	(O000982)	(D000340)	(C000361)	L000173	9939600	L000081
T000273	()	(D000340)	(C000361)	L000081	15548400	L000008
T000273	(O000983)	(D000340)	(C000361)	L000008	20408400	L000001
T000274	()	(D000341)	(C000362)	L000209	2520000	L000149
T000274	(O000984)	(D000341)	(C000362)	L000149	8276400	L000194
T000274	(O000985)	(D000341)	(C000362)	L000194	12211200	L000101
T000274	()	(D000341)	(C000362)	L000101	17114400	L000193
T000274	(O000986)	(D000341)	(C000362)	L000193	22435200	L000104
T000274	()	(D000341)	(C000362)	L000104	25459200	L000209
T000275	()	(D000342)	(C000364,C000363)	L000101	3960000	L000093
T000275	(O000987,O000988)	(D000342)	(C000364,C000363)	L000093	8560800	L000251
T000275	(O000988)	(D000342)	(C000364,C000363)	L000251	10396800	L000130
T000275	()	(D000342)	(C000364,C000363)	L000130	11937600	L000012
T000275	(O000989)	(D000342)	(C000364,C000363)	L000012	12970800	L000138
T000275	()	(D000342)	(C000364,C000363)	L000138	15300000	L000002
T000275	(O000990)	(D000342)	(C000364,C000363)	L000002	20984400	L000101
T000276	()	(D000343)	(C000365)	L000135	5850000	L000046
T000276	(O000991)	(D000343)	(C000365)	L000046	10821600	L000227
T000276	()	(D000343)	(C000365)	L000227	15213600	L000156
T000276	(O000992)	(D000343)	(C000365)	L000156	16293600	L000278
T000276	()	(D000343)	(C000365)	L000278	19292400	L000254
T000276	(O000993)	(D000343)	(C000365)	L000254	20545200	L000157
T000276	()	(D000343)	(C000365)	L000157	22190400	L000272
T000276	(O000994)	(D000343)	(C000365)	L000272	25142400	L000099
T000276	(O000995)	(D000343)	(C000365)	L000099	28044000	L000135
T000277	()	(D000344)	(C000366)	L000004	5940000	L000255
T000277	(O000996)	(D000344)	(C000366)	L000255	12211200	L000187
T000277	()	(D000344)	(C000366)	L000187	17161200	L000147
T000277	(O000997)	(D000344)	(C000366)	L000147	19080000	L000295
T000277	(O000998)	(D000344)	(C000366)	L000295	23090400	L000151
T000277	(O000999)	(D000344)	(C000366)	L000151	26460000	L000011
T000277	()	(D000344)	(C000366)	L000011	29350800	L000004
